id;song;artist;duration_ms;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo
;The Way I Are;Timbaland;179120;0.731;0.807;3;-6.492;0;0.1;0.181;0.751;0.319;0.765;114.759
;Say It Right;Nelly Furtado;223080;0.872;0.872;1;-6.328;1;0.139;0.0476;0.00112;0.0543;0.809;116.948
;Let Me Think About It;Ida Corr;151973;0.762;0.754;0;-3.425;0;0.046;0.00022;0.0665;0.146;0.715;129.026
;Destination Calabria - Radio Edit;Alex Gaudino;223111;0.627;0.954;2;-4.804;1;0.0425;0.0015;0.000814;0.292;0.312;128.016
;Cry for You;September;209800;0.767;0.881;9;-3.988;1;0.0301;0.00133;0.000139;0.0551;0.961;130.018
;Smack That;Akon;212360;0.94;0.743;5;-5.166;0;0.0475;0.317;0;0.0909;0.932;118.988
;Give It To Me;Timbaland;234026;0.975;0.711;8;-3.904;1;0.0632;0.168;0.000552;0.0799;0.815;110.621
;Ayo Technology;50 Cent;247946;0.63;0.782;8;-5.44;0;0.132;0.0828;0;0.034;0.418;140.144
;Proper Education - Radio Edit;Eric Prydz;198567;0.537;0.937;0;-4.543;1;0.0523;0.00102;0.035;0.0917;0.324;124.938
;Put Your Hands Up For Detroit - Radio Edit;Fedde Le Grand;150533;0.827;0.931;7;-4.474;1;0.202;0.0153;0.21;0.0992;0.491;127.995
;Like a Boy;Ciara;237053;0.701;0.724;0;-5.751;0;0.145;0.267;0;0.0867;0.425;132.035
;Stronger;Kanye West;311866;0.617;0.717;10;-7.858;0;0.153;0.00564;0;0.408;0.49;103.992
;Beautiful Liar;BeyoncÃ©;199853;0.764;0.751;8;-3.74;1;0.0703;0.00554;0.000237;0.164;0.418;91.977
;Cupid's Chokehold / Breakfast in America - Radio Mix;Gym Class Heroes;237173;0.584;0.681;1;-5.084;0;0.0781;0.495;0;0.289;0.821;79.702
;I Wanna Love You;Akon;247066;0.865;0.45;0;-9.387;1;0.0417;0.0359;1.28E-06;0.308;0.352;99.989
;Crank That (Soulja Boy);Soulja Boy;221933;0.736;0.74;0;-2.18;1;0.0786;0.515;0;0.0468;0.803;140.141
;Make It Rain;Fat Joe;247413;0.744;0.697;11;-5.063;0;0.197;0.0106;0;0.0842;0.767;149.28
;U + Ur Hand;P!nk;214386;0.709;0.891;0;-3.688;1;0.0528;0.00144;0;0.034;0.886;141.04
;Shut Up And Drive;Rihanna;212280;0.735;0.826;1;-4.902;1;0.0349;0.00101;0.129;0.197;0.74;132.964
;Get It Shawty;Lloyd;209533;0.822;0.905;5;-4.032;0;0.241;0.123;0;0.0496;0.674;128.014
;Can't Tell Me Nothing;Kanye West;271600;0.596;0.62;5;-6.133;0;0.039;0.0122;0;0.82;0.102;80.029
;The Creeps - Fedde Le Grand Radio Mix;Camille Jones;152333;0.847;0.861;6;-6.632;1;0.0603;0.278;0.029;0.0626;0.724;127.894
;What I've Done;Linkin Park;205613;0.623;0.93;5;-5.285;1;0.0324;0.0141;1.64E-06;0.138;0.287;120.119
;Last Night;Keyshia Cole;255706;0.918;0.857;3;-5.032;0;0.0623;0.166;0.0003;0.0855;0.972;121.006
;Kiss Kiss (feat. T-Pain);Chris Brown;250666;0.729;0.658;10;-3.386;0;0.225;0.0506;0;0.0693;0.551;140.043
;Party Like A Rock Star;Shop Boyz;253400;0.619;0.709;7;-4.633;1;0.0395;0.00541;0;0.507;0.68;144.972
;Paralyzer;Finger Eleven;208106;0.644;0.939;11;-3.486;0;0.0456;0.157;0;0.233;0.861;106.031
;Summer Love;Justin Timberlake;252973;0.606;0.591;0;-7.228;0;0.087;0.0756;0;0.328;0.477;95.802
;This Is Why I'm Hot;MiMS;253706;0.621;0.6;8;-6.349;1;0.576;0.277;0;0.495;0.485;80.021
;Make Me Better;Fabolous;253573;0.607;0.599;11;-6.886;1;0.0995;0.33;0;0.199;0.562;86.491
;Fake It;Seether;193893;0.611;0.95;8;-3.509;1;0.0518;0.00141;1.59E-06;0.0543;0.607;132.078
;Patience;Take That;202066;0.309;0.783;10;-4.154;1;0.0405;0.142;1.11E-06;0.118;0.372;175.788
;Brianstorm;Arctic Monkeys;172866;0.42;0.974;1;-4.706;1;0.191;8.15E-05;0.00155;0.0871;0.463;165.182
;My Love (feat. T.I.);Justin Timberlake;276160;0.771;0.68;11;-5.881;0;0.224;0.277;1.18E-05;0.682;0.808;119.952
;Glamorous;Fergie;246600;0.811;0.757;0;-6.447;1;0.23;0.298;0;0.103;0.565;130.993
;Bleed It Out;Linkin Park;166373;0.529;0.967;1;-3.647;0;0.0508;0.114;0;0.61;0.596;140.127
;Teenagers;My Chemical Romance;161920;0.463;0.857;4;-3.063;1;0.0632;0.0506;0;0.184;0.856;111.647
;Acceptable in the 80's;Calvin Harris;333680;0.787;0.808;7;-5.454;1;0.0511;0.0143;0.257;0.0466;0.942;127.99
;About You Now;Sugababes;212400;0.584;0.699;1;-6.065;0;0.0378;6.52E-05;6.05E-05;0.486;0.585;82.499
;Girlfriend;Avril Lavigne;216600;0.56;0.959;7;-2.433;1;0.102;0.000722;0.000221;0.209;0.669;163.983
;Because Of You;Ne-Yo;266840;0.81;0.538;0;-5.784;0;0.0356;0.528;0;0.0951;0.828;109.97
;It's Not Over;Daughtry;215173;0.45;0.921;10;-3.476;0;0.0538;0.0467;0;0.311;0.413;145.959
;Walk It Out;Unk;173040;0.794;0.777;1;-3.696;0;0.0813;0.0982;0;0.202;0.706;160.022
;You;Lloyd;273133;0.412;0.876;5;-6.008;0;0.47;0.102;0;0.297;0.703;130.159
;Golden Skans;Klaxons;165120;0.463;0.836;2;-2.776;0;0.0381;0.000418;7.38E-06;0.25;0.713;141.955
;Bartender (feat. Akon);T-Pain;238800;0.675;0.394;8;-8.539;1;0.133;0.0611;0;0.214;0.405;104.987
;The Way I Live - Main Explicit;Baby Boy Da Prince;324906;0.88;0.438;0;-7.562;1;0.248;0.0147;0;0.0907;0.714;90.02
;Fergalicious;Fergie;292373;0.906;0.584;8;-7.72;0;0.316;0.0576;0;0.128;0.831;129.055
;Ice Box;Omarion;256426;0.775;0.731;8;-5.446;1;0.134;0.189;0;0.129;0.821;131.105
;On the Hotline - Amended Version;Pretty Ricky;242586;0.704;0.854;10;-5.477;0;0.183;0.0185;0;0.148;0.688;92.988
;Rockstar;Nickelback;252040;0.616;0.91;0;-3.004;1;0.0386;0.0459;0;0.343;0.693;144.072
;Thnks fr th Mmrs;Fall Out Boy;203506;0.459;0.891;10;-5.057;0;0.0623;0.00511;0;0.106;0.588;154.837
;LoveStoned / I Think She Knows (Interlude);Justin Timberlake;444333;0.859;0.681;1;-6.247;1;0.0549;0.34;0.000161;0.213;0.852;121.243
;Dear Maria, Count Me In;All Time Low;182826;0.459;0.895;2;-3.126;1;0.0805;0.00725;0;0.206;0.572;181.04
;Back To Black;Amy Winehouse;241293;0.403;0.422;7;-13.964;0;0.0373;0.134;2.05E-05;0.0861;0.378;122.728
;Let It Go;Keyshia Cole;238360;0.808;0.721;1;-5.165;1;0.213;0.197;0;0.205;0.773;94.955
;Promise;Ciara;267413;0.697;0.629;9;-5.757;1;0.0425;0.409;3.80E-06;0.0819;0.439;123.279
;Do You Know? (The Ping Pong Song);Enrique Iglesias;219533;0.753;0.759;8;-4.829;1;0.0487;0.0523;0;0.0263;0.706;114.999
;Heartbroken - Edit;T2;178613;0.716;0.757;11;-5.438;0;0.0329;0.0258;0.00392;0.16;0.877;139.986
;With Every Heartbeat;Robyn;254920;0.477;0.865;4;-4.462;0;0.0395;0.00877;4.52E-05;0.271;0.413;120.872
;Makes Me Wonder;Maroon 5;211080;0.803;0.851;7;-2.429;1;0.0357;0.00485;0.000358;0.0577;0.881;113.996
;This Ain't A Scene, It's An Arms Race;Fall Out Boy;212040;0.435;0.887;9;-4.07;1;0.0636;0.000747;0;0.0327;0.408;199.935
;Misery Business;Paramore;211520;0.517;0.906;1;-3.677;1;0.0735;0.00272;9.26E-06;0.113;0.731;172.977
;Better Than Me;Hinder;223533;0.451;0.682;2;-5.295;0;0.029;0.205;0;0.175;0.254;139.913
;Pop, Lock & Drop It - Video Edit;Huey;261026;0.723;0.644;11;-6.863;0;0.222;0.00308;0;0.352;0.645;144.09
;The Pretender;Foo Fighters;269373;0.433;0.959;9;-4.04;1;0.0431;0.000917;0;0.028;0.365;172.984
;Shawty (feat. T Pain);Plies;255413;0.444;0.708;4;-5.926;0;0.126;0.0419;0;0.0775;0.26;105.412
;Ruby;Kaiser Chiefs;204200;0.451;0.939;5;-2.82;0;0.0512;0.00673;4.85E-06;0.0774;0.448;93.416
;Stop Me (feat. Daniel Merriweather);Mark Ronson;232946;0.626;0.906;0;-4.334;1;0.0403;0.00128;8.52E-06;0.137;0.346;118.035
;Outta My System (feat. T-Pain & JohntÃ¡ Austin);Bow Wow;238266;0.772;0.59;6;-6.957;1;0.183;0.0917;0;0.101;0.743;83.998
;We Fly High;Jim Jones;236080;0.685;0.8;1;-6.564;1;0.298;0.0847;0;0.092;0.483;120.226
;Face Down;The Red Jumpsuit Apparatus;192000;0.545;0.932;7;-2.189;0;0.0399;0.000665;0;0.127;0.464;92.956
;Grace Kelly;MIKA;187733;0.675;0.828;0;-5.799;1;0.0454;0.0242;0.0102;0.364;0.669;122.229
;Candyman;Christina Aguilera;194213;0.686;0.789;8;-4.713;0;0.23;0.0125;0.0147;0.142;0.72;172.976
;Beautiful Girls;Sean Kingston;225373;0.762;0.661;1;-6.075;0;0.0687;0.15;0;0.256;0.769;130.009
;Don't Matter;Akon;293066;0.801;0.454;2;-6.035;1;0.0371;0.225;0;0.226;0.34;125.139
;1973;James Blunt;280026;0.72;0.668;9;-7.928;1;0.0269;0.0652;0.00664;0.0789;0.768;123.007
;Before He Cheats;Carrie Underwood;199946;0.519;0.749;6;-3.318;0;0.0405;0.271;0;0.119;0.29;147.905
;Starz In Their Eyes;Just Jack;295933;0.67;0.8;3;-6.731;1;0.0652;0.00184;0.000356;0.466;0.656;123.802
;Buy U a Drank (Shawty Snappin') (feat. Yung Joc);T-Pain;227960;0.451;0.55;1;-8.137;1;0.262;0.0108;0;0.0737;0.594;80.001
;I Tried;Bone Thugs-N-Harmony;287480;0.727;0.71;4;-6.142;1;0.0742;0.0104;0;0.107;0.378;81.995
;When You're Gone;Avril Lavigne;240493;0.457;0.719;4;-3.921;0;0.0323;0.191;0;0.228;0.168;142.034
;Throw Some D's;Rich Boy;263920;0.697;0.86;11;-5.181;1;0.43;0.0368;0;0.0721;0.433;160.895
;Love Today;MIKA;235173;0.673;0.913;4;-4.981;1;0.0664;0.0304;0.00298;0.113;0.587;124.484
;Your Love Alone Is Not Enough (feat. Nina Persson);Manic Street Preachers;235693;0.344;0.921;2;-3.049;1;0.0459;0.00143;1.13E-05;0.38;0.396;126.766
;Wait for You;Elliott Yamin;261320;0.764;0.487;0;-6.734;1;0.0281;0.25;0;0.184;0.352;116.027
;Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia);Wyclef Jean;241133;0.733;0.744;1;-3.51;1;0.0553;0.0772;0;0.341;0.529;92.515
;The Great Escape;Boys Like Girls;206520;0.423;0.94;1;-4.012;0;0.0635;0.00166;0;0.178;0.505;149.934
;Rule The World - Radio Edit;Take That;237760;0.357;0.774;2;-4.226;1;0.034;0.0376;0;0.348;0.348;164.054
;Bed;J. Holiday;275106;0.684;0.606;5;-7.268;0;0.0504;0.17;0;0.058;0.723;127.901
;Snow (Hey Oh);Red Hot Chili Peppers;334666;0.427;0.9;11;-3.674;1;0.0499;0.116;1.75E-05;0.119;0.599;104.655
;Runaway Love;Ludacris;280680;0.405;0.721;1;-6.97;1;0.283;0.329;0;0.252;0.815;92.854
;Low (feat. T-Pain);Flo Rida;231400;0.918;0.609;10;-5.64;0;0.0791;0.0928;0;0.139;0.304;128.008
;I Kissed A Girl;Katy Perry;179640;0.699;0.76;5;-3.173;1;0.0677;0.00223;0;0.132;0.696;129.996
;Take A Bow;Rihanna;229413;0.697;0.467;9;-7.536;1;0.0715;0.248;0;0.0941;0.572;82.082
;No One;Alicia Keys;253813;0.644;0.549;1;-5.415;0;0.0285;0.0209;8.85E-06;0.134;0.167;90.04
;Apologize;Timbaland;184400;0.653;0.604;8;-6.017;1;0.0278;0.0292;0;0.097;0.101;118.016
;Miss Independent;Ne-Yo;232000;0.668;0.673;1;-5.714;1;0.145;0.48;0;0.194;0.727;171.812
;With You;Chris Brown;252120;0.662;0.693;3;-4.298;1;0.0698;0.134;0;0.145;0.655;86.009
;If I Were a Boy;BeyoncÃ©;249146;0.632;0.518;6;-6.126;1;0.0313;0.107;0;0.354;0.427;90.007
;Dangerous;Kardinal Offishall;246053;0.949;0.79;8;-5.957;1;0.0756;0.00437;0;0.0816;0.807;117.002
;Beggin (original version);Madcon;216146;0.715;0.8;4;-5.144;0;0.057;0.0271;0;0.0648;0.445;129.023
;Cry for You;September;209800;0.767;0.881;9;-3.988;1;0.0301;0.00133;0.000139;0.0551;0.961;130.018
;Disturbia;Rihanna;238626;0.707;0.813;11;-4.515;0;0.0571;0.0863;0;0.168;0.722;124.921
;Infinity 2008;Guru Josh Project;190013;0.493;0.849;7;-6.139;0;0.0576;0.000337;0.00672;0.355;0.483;127.999
;Break the Ice;Britney Spears;196053;0.712;0.911;5;-3.866;0;0.0445;0.689;8.02E-06;0.107;0.85;117.533
;Lollipop;Lil Wayne;299333;0.829;0.428;0;-9.469;1;0.0831;0.056;0.00413;0.137;0.45;148.075
;Now You're Gone - Video Edit;Basshunter;148186;0.639;0.976;1;-5.503;1;0.354;0.0213;0;0.0856;0.354;147.99
;Flashing Lights;Kanye West;237506;0.639;0.628;6;-7.578;0;0.0399;0.0381;0;0.386;0.43;90.482
;4 Minutes (feat. Justin Timberlake & Timbaland);Madonna;189693;0.753;0.931;2;-4.922;1;0.0652;0.00994;0.00696;0.234;0.767;113.029
;Hot N Cold;Katy Perry;220226;0.706;0.841;7;-3.956;1;0.0418;7.95E-05;0;0.0688;0.861;132.032
;Don't Stop The Music;Rihanna;267080;0.835;0.669;6;-5.582;0;0.0643;0.0336;6.92E-05;0.0535;0.542;122.668
;Sensual Seduction;Snoop Dogg;245520;0.756;0.829;11;-3.973;1;0.0682;0.003;3.46E-05;0.0578;0.504;120.163
;Right Now (Na Na Na);Akon;240746;0.83;0.857;8;-4.194;0;0.152;0.262;0;0.413;0.607;137.982
;Womanizer;Britney Spears;224400;0.724;0.695;11;-5.226;1;0.0622;0.073;0;0.0889;0.235;139
;Pjanoo - Radio Edit;Eric Prydz;157432;0.605;0.874;7;-4.949;0;0.0295;0.000563;0.812;0.112;0.836;125.99
;Work;Kelly Rowland;207920;0.888;0.823;10;-6.351;0;0.0538;0.00499;0;0.291;0.623;102.757
;Put On;Jeezy;321293;0.654;0.77;9;-6.091;0;0.0353;0.00342;0;0.0887;0.272;137.616
;Give It 2 Me;Madonna;287906;0.837;0.954;8;-3.512;0;0.0414;0.0933;0.000405;0.143;0.972;127.019
;When I Grow Up;The Pussycat Dolls;245680;0.671;0.685;11;-5.762;0;0.05;0.00165;0;0.398;0.368;118.449
;Heartbreaker;will.i.am;327880;0.788;0.549;9;-8.793;0;0.0732;0.0352;0.127;0.147;0.449;120.051
;Crank That (Soulja Boy);Soulja Boy;221933;0.736;0.74;0;-2.18;1;0.0786;0.515;0;0.0468;0.803;140.141
;Piece of Me;Britney Spears;212106;0.769;0.638;11;-5.054;1;0.216;0.0902;0;0.0857;0.782;115.007
;Live Your Life;T.I.;338853;0.375;0.862;11;-3.363;0;0.255;0.071;0;0.211;0.478;159.841
;Closer;Ne-Yo;234360;0.709;0.745;4;-6.437;0;0.0738;0.0225;5.20E-05;0.154;0.576;126.027
;A Milli;Lil Wayne;221840;0.674;0.695;6;-8.636;0;0.278;0.0387;0.00202;0.194;0.773;151.486
;What You Got;Colby O'Donis;243013;0.775;0.641;1;-6.718;1;0.038;0.0327;0;0.18;0.305;119.974
;See You Again;Miley Cyrus;190453;0.692;0.911;9;-5.098;0;0.177;0.0149;7.34E-05;0.112;0.801;138.975
;All I Ever Wanted - Radio Edit;Basshunter;176453;0.645;0.984;4;-7.051;1;0.0508;0.164;0.00701;0.164;0.553;144.954
;Kiss Kiss (feat. T-Pain);Chris Brown;250666;0.729;0.658;10;-3.386;0;0.225;0.0506;0;0.0693;0.551;140.043
;Paralyzer;Finger Eleven;208106;0.644;0.939;11;-3.486;0;0.0456;0.157;0;0.233;0.861;106.031
;The Boy Does Nothing;Alesha Dixon;210680;0.632;0.972;3;-2.423;0;0.121;0.121;7.74E-05;0.0317;0.845;87
;Dance Wiv Me - Radio Edit;Dizzee Rascal;204093;0.878;0.746;11;-4.281;1;0.0451;0.0476;0;0.154;0.792;111.996
;Sweet About Me;Gabriella Cilmi;202133;0.671;0.701;6;-5.035;1;0.0288;0.0607;2.70E-06;0.163;0.585;131.977
;Another Way to Die;Jack White;262240;0.486;0.765;4;-4.23;0;0.128;0.0239;3.02E-05;0.11;0.386;141.933
;Hypnotized (feat. Akon);Plies;188493;0.84;0.571;10;-7.421;1;0.0797;0.16;0;0.406;0.617;116.59
;I Hate This Part;The Pussycat Dolls;218400;0.756;0.612;5;-4.371;1;0.0317;0.0659;0;0.274;0.452;111.572
;Take You There;Sean Kingston;236693;0.752;0.921;5;-4.321;0;0.0696;0.0182;0;0.256;0.634;115.033
;Pocketful of Sunshine;Natasha Bedingfield;203440;0.726;0.881;9;-3.892;0;0.0391;0.203;0;0.108;0.682;110.019
;You're Gonna Go Far, Kid;The Offspring;177826;0.55;0.917;0;-3.159;1;0.0638;0.00428;0;0.197;0.601;126.115
;Homecoming;Kanye West;203493;0.667;0.747;1;-7.059;1;0.189;0.337;0;0.115;0.918;86.917
;American Boy;Estelle;284733;0.727;0.729;0;-2.99;1;0.326;0.171;0;0.07;0.512;117.932
;Addicted;Saving Abel;222826;0.512;0.864;7;-4.146;1;0.0338;0.000821;0;0.0982;0.527;138.018
;Propane Nightmares;Pendulum;313346;0.356;0.966;7;-4.13;0;0.0825;0.000262;0.148;0.192;0.215;173.992
;My Life;The Game;320893;0.673;0.766;11;-5.018;1;0.349;0.0724;0;0.0563;0.382;148.113
;Damaged;Danity Kane;244266;0.774;0.653;8;-5.158;0;0.05;0.0912;0;0.151;0.818;120.01
;So What;P!nk;215160;0.534;0.87;11;-3.078;0;0.0425;0.000334;0;0.241;0.462;126.019
;Love Lockdown;Kanye West;270306;0.76;0.524;1;-7.67;0;0.0323;0.0542;0.5;0.112;0.112;119.603
;Cookie Jar (feat. The-Dream);Gym Class Heroes;216317;0.687;0.668;5;-4.061;1;0.0282;0.0253;0;0.744;0.418;113.053
;Paper Planes;M.I.A.;205200;0.447;0.848;2;-6.175;1;0.222;0.033;7.45E-05;0.65;0.485;172.247
;It's Not My Time;3 Doors Down;241960;0.529;0.934;0;-4.808;1;0.0602;0.00153;5.16E-06;0.118;0.282;127.962
;Wow;Kylie Minogue;190973;0.654;0.884;9;-5.466;1;0.202;0.151;0.000268;0.379;0.851;124.072
;Touch My Body;Mariah Carey;204733;0.715;0.665;4;-7.736;0;0.0502;0.0996;0;0.224;0.84;78.502
;Kids;MGMT;302840;0.451;0.931;9;-3.871;1;0.0719;0.00076;0.0049;0.361;0.172;122.961
;Shut Up and Let Me Go;The Ting Tings;171226;0.852;0.927;7;-4.497;1;0.0581;0.0109;0.00268;0.054;0.887;107.993
;Got Money;Lil Wayne;244626;0.694;0.661;7;-4.847;1;0.118;0.00188;0;0.676;0.702;82.48
;Into the Night (feat. Chad Kroeger);Santana;222440;0.595;0.844;7;-4.678;1;0.0331;0.0137;0;0.234;0.603;127.981
;I Luv Your Girl;The-Dream;267866;0.723;0.322;8;-9.702;1;0.0341;0.014;0;0.119;0.0406;90.063
;Wearing My Rolex - Radio Edit;Wiley;170480;0.876;0.716;1;-6.884;1;0.135;0.0468;0.000482;0.0667;0.755;131.942
;Love in This Club (feat. Young Jeezy);Usher;259720;0.573;0.712;0;-5.976;1;0.0732;0.0572;0;0.167;0.346;140.012
;Black & Gold - Radio Edit;Sam Sparro;212360;0.383;0.703;4;-5.65;0;0.0763;0.00116;2.39E-05;0.112;0.42;135.968
;What's It Gonna Be (feat. Platnum);"H ""two"" O";207476;0.733;0.9;9;-4.758;1;0.0341;0.0085;0.0218;0.151;0.937;139.61
;That's Not My Name;The Ting Tings;310573;0.755;0.901;9;-3.152;1;0.0893;0.0451;0.0373;0.363;0.959;145.042
;Bust It Baby, Pt. 2 (feat. Ne-Yo);Plies;240760;0.648;0.801;5;-7.24;0;0.167;0.154;0;0.339;0.807;78.946
;Broken Strings;James Morrison;250453;0.57;0.717;1;-4.914;1;0.029;0.00967;0;0.0833;0.321;111.91
;Run;Leona Lewis;314720;0.285;0.462;5;-6.166;0;0.0291;0.428;5.61E-06;0.122;0.0923;142.365
;Shake It;Metro Station;179946;0.618;0.955;4;-3.836;1;0.0798;0.00221;3.09E-06;0.486;0.79;150.034
;Whatever You Like;T.I.;249533;0.68;0.687;9;-6.162;0;0.0709;0.0161;0;0.261;0.467;150.053
;Can't Help but Wait;Trey Songz;206413;0.699;0.699;8;-5.564;0;0.0737;0.358;0;0.0912;0.611;94.977
;Stop And Stare;OneRepublic;223853;0.492;0.859;4;-4.274;1;0.0332;0.0659;0;0.0756;0.251;92.474
;Hallelujah;Alexandra Burke;217826;0.177;0.425;2;-6.211;0;0.0291;0.654;0;0.195;0.0942;182.571
;Just Fine;Mary J. Blige;242133;0.923;0.795;11;-3.61;0;0.117;0.0394;0.000565;0.101;0.588;123.021
;One Step At a Time;Jordin Sparks;205160;0.766;0.692;1;-4.672;1;0.0289;0.0825;0;0.0384;0.691;102.028
;Viva La Vida;Coldplay;242373;0.486;0.617;5;-7.115;0;0.0287;0.0954;3.23E-06;0.109;0.417;138.015
;Sex on Fire;Kings of Leon;203346;0.542;0.905;9;-5.653;1;0.054;0.00172;0.0104;0.136;0.374;153.398
;Good Life;Kanye West;207000;0.439;0.808;1;-6.881;1;0.346;0.00305;0;0.439;0.487;82.962
;Mercy;Duffy;219920;0.793;0.859;0;-3.774;1;0.0332;0.266;0.000356;0.133;0.964;129.911
;Crush;David Archuleta;213520;0.57;0.664;0;-4.718;0;0.0322;0.00836;1.20E-05;0.0719;0.487;162.084
;Suffocate - Superclean;J. Holiday;220053;0.458;0.445;9;-8.391;0;0.361;0.64;0;0.118;0.447;82.82
;In Love With a Girl;Gavin DeGraw;206000;0.438;0.906;3;-4.8;1;0.0438;0.0191;0;0.373;0.684;161.905
;Tattoo;Jordin Sparks;233466;0.566;0.766;2;-5.036;1;0.0399;0.431;0;0.101;0.547;168.005
;Violet Hill;Coldplay;222653;0.33;0.58;1;-7.875;0;0.0374;0.0614;0.00129;0.115;0.11;76.093
;Sexy Can I feat. Yung Berg;Ray J;204040;0.575;0.684;1;-6.007;1;0.325;0.299;0;0.614;0.926;172.155
;Spotlight;Jennifer Hudson;250106;0.707;0.724;11;-3.887;0;0.051;0.0448;0;0.072;0.659;108.984
;Green Light (feat. AndrÃ© 3000);John Legend;284186;0.622;0.882;9;-5.59;0;0.119;0.0912;0;0.216;0.762;77.506
;Burnin' Up;Jonas Brothers;175093;0.667;0.954;2;-3.462;1;0.0817;0.0296;0;0.331;0.807;114.03
;Superstar (feat. Matthew Santos);Lupe Fiasco;289000;0.572;0.822;11;-6.015;0;0.361;0.207;0;0.359;0.472;94.812
;Forever;Chris Brown;278573;0.672;0.82;11;-4.456;1;0.0459;0.0368;0.000188;0.184;0.438;120.005
;Chasing Pavements;Adele;210506;0.614;0.47;5;-6.09;0;0.0255;0.291;0;0.111;0.329;80.045
;Better in Time;Leona Lewis;234173;0.584;0.7;6;-4.251;1;0.0506;0.512;2.43E-05;0.13;0.549;163.953
;Clumsy;Fergie;240426;0.731;0.563;2;-4.046;1;0.131;0.191;0.00042;0.296;0.452;184.009
;Can't Believe It (feat. Lil' Wayne);T-Pain;273826;0.648;0.516;10;-8.869;0;0.049;0.00179;0;0.0772;0.0756;89.828
;I Gotta Feeling;Black Eyed Peas;289133;0.743;0.766;0;-6.375;1;0.0265;0.0873;0;0.509;0.61;127.96
;Poker Face;Lady Gaga;237200;0.851;0.806;4;-4.62;1;0.0787;0.118;1.64E-06;0.121;0.787;118.999
;Halo;BeyoncÃ©;261640;0.508;0.72;11;-5.908;0;0.0628;0.272;0;0.0563;0.472;79.983
;Sexy Bitch (feat. Akon);David Guetta;195853;0.813;0.627;11;-5.018;0;0.0486;0.0771;0.000616;0.131;0.801;130.011
;Right Round;Flo Rida;204640;0.72;0.672;7;-6.852;1;0.0551;0.009;0;0.232;0.705;124.986
;Love Story;Taylor Swift;236266;0.617;0.741;2;-3.97;1;0.0311;0.131;0;0.0772;0.306;118.984
;Hotel Room Service;Pitbull;238506;0.849;0.599;6;-8.164;1;0.227;0.00301;0.000249;0.0763;0.761;126.003
;Circus;Britney Spears;192360;0.791;0.733;6;-5.215;0;0.052;0.147;0.000381;0.0713;0.761;114.98
;LoveGame;Lady Gaga;216333;0.894;0.678;6;-5.611;0;0.0523;0.00569;2.43E-06;0.317;0.844;105.024
;Monster;Skillet;178013;0.64;0.957;8;-2.336;1;0.0741;0.0431;0;0.0789;0.692;134.992
;Omen;The Prodigy;216026;0.545;0.953;7;-5.172;1;0.0441;0.000941;0.117;0.281;0.558;140.002
;Meet Me Halfway;Black Eyed Peas;284373;0.798;0.629;11;-6.857;0;0.0735;0.00474;2.17E-05;0.324;0.4;130
;Heartless;Kanye West;211000;0.79;0.647;10;-5.983;0;0.136;0.0515;0;0.248;0.654;87.999
;Day 'N' Nite (Nightmare);Kid Cudi;221240;0.88;0.443;11;-6.359;0;0.0653;0.462;7.13E-06;0.122;0.803;138.018
;Just Dance;Lady Gaga;241933;0.822;0.739;1;-4.541;0;0.0311;0.0264;4.26E-05;0.181;0.745;118.992
;If U Seek Amy;Britney Spears;216520;0.717;0.587;4;-7.296;0;0.0339;0.0192;0;0.0523;0.544;129.954
;I Know You Want Me (Calle Ocho);Pitbull;237120;0.825;0.743;2;-5.995;1;0.149;0.0142;2.12E-05;0.237;0.8;127.045
;Obsessed;Mariah Carey;242200;0.742;0.468;10;-5.557;0;0.0625;0.0465;0;0.826;0.369;86.443
;Sweet Dreams;BeyoncÃ©;208066;0.694;0.825;1;-5.986;1;0.111;0.0895;1.86E-05;0.0618;0.788;121.949
;Release Me;Agnes;256213;0.621;0.923;2;-3.124;0;0.0321;0.00645;7.28E-05;0.108;0.716;127.973
;Boom Boom Pow;Black Eyed Peas;251440;0.867;0.857;9;-5.892;1;0.0663;0.13;0.00171;0.13;0.402;130.048
;She Wolf;Shakira;188866;0.865;0.69;7;-7.448;1;0.0443;0.285;0.0162;0.225;0.867;121.983
;Paparazzi;Lady Gaga;208306;0.762;0.692;5;-3.973;0;0.0438;0.113;0;0.094;0.397;114.906
;Empire State Of Mind;JAY-Z;276920;0.491;0.956;11;-1.538;1;0.392;0.0295;0;0.46;0.811;173.585
;All The Right Moves;OneRepublic;238000;0.529;0.948;0;-3.527;1;0.0474;0.258;9.35E-06;0.283;0.65;146.024
;Birthday Sex;Jeremih;226506;0.677;0.523;7;-5.603;0;0.0439;0.295;0;0.15;0.446;60.019
;Evacuate The Dancefloor;Cascada;207200;0.762;0.702;0;-5.87;1;0.0432;0.0167;0;0.314;0.898;127.029
;New Divide;Linkin Park;268613;0.493;0.808;5;-3.365;0;0.0362;0.000235;0;0.0983;0.38;117.971
;Let It Rock;Kevin Rudolf;231173;0.607;0.783;7;-4.41;1;0.0397;0.000683;0;0.0678;0.434;113.172
;Run This Town;JAY-Z;267520;0.632;0.924;1;-1.802;1;0.29;0.281;0;0.263;0.441;86.844
